dt,A
41.67089844,2.27494E-07
41.70173407,2.27494E-07
41.73266578,2.27494E-07
41.76435447,2.27494E-07
41.79511285,2.27494E-07
41.82674599,2.27494E-07
41.85700107,2.27494E-07
41.88807511,2.27494E-07
41.91964102,2.27494E-07
41.9509275,2.27494E-07
41.98193216,2.27494E-07
42.01333761,2.27494E-07
42.04538298,2.27494E-07
42.0763669,2.27494E-07
42.10778403,2.27494E-07
42.13937497,2.27494E-07
42.17020941,2.27494E-07
42.20019865,2.27494E-07
42.23016429,2.27494E-07
42.26161551,2.27494E-07
42.29327536,2.27494E-07
42.32416534,2.27494E-07
42.35548735,2.27494E-07
42.38806725,2.27494E-07
42.41895366,2.27494E-07
42.45037556,2.27494E-07
42.48129582,2.27494E-07
42.51256728,2.27494E-07
42.54417849,2.27494E-07
42.5758822,2.27494E-07
42.60689354,2.27494E-07
42.63807607,2.27494E-07
42.66935778,2.27494E-07
42.70029116,2.27494E-07
42.73189378,2.27494E-07
42.76419353,2.27494E-07
42.795789,2.27494E-07
42.82723069,2.27494E-07
42.85900736,2.27494E-07
42.89025187,2.27494E-07
42.92078495,2.27494E-07
42.95172191,2.27494E-07
42.98368859,2.27494E-07
43.01490235,2.27494E-07
43.04714584,2.27494E-07
43.07841635,2.27494E-07
43.10912108,2.27494E-07
43.14006138,2.27494E-07
43.17123461,2.27494E-07
43.20278835,2.27494E-07
43.23279643,2.27494E-07
43.26406312,2.27494E-07
43.2950635,2.27494E-07
43.32558942,2.27494E-07
43.35679984,2.27494E-07
43.38770652,2.27494E-07
43.41852903,2.27494E-07
43.45046449,2.27494E-07
43.48011112,2.27494E-07
43.51124859,2.27494E-07
43.54277849,2.27494E-07
43.57384992,2.27494E-07
43.60511065,2.27494E-07
43.63642812,2.27494E-07
43.66812468,2.27494E-07
43.6999917,2.27494E-07
43.73135519,2.27494E-07
43.76242089,2.27494E-07
43.79357839,2.27494E-07
43.82483149,2.27494E-07
43.85695148,2.27494E-07
43.88845754,2.27494E-07
43.92026782,2.27494E-07
43.9516542,2.27494E-07
43.98302126,2.27494E-07
44.01376605,2.27494E-07
44.04500103,2.27494E-07
44.07653403,2.27494E-07
44.10847712,2.27494E-07
44.13966322,2.27494E-07
44.17067432,2.27494E-07
44.20126176,2.27494E-07
44.23226333,2.27494E-07
44.26353025,2.27494E-07
44.29449821,2.27494E-07
44.32633352,2.27494E-07
44.35773969,2.27494E-07
44.38861609,2.27494E-07
44.42000747,2.27494E-07
44.45152497,2.27494E-07
44.48294997,2.27494E-07
44.51382256,2.27494E-07
44.54567719,2.27494E-07
44.57622266,2.27494E-07
44.60752892,2.27494E-07
44.63885283,2.27494E-07
44.67007303,2.27494E-07
44.70131207,2.27494E-07
44.73208785,2.27494E-07
44.76302028,2.27494E-07
44.79428291,2.27494E-07
44.8253665,2.27494E-07
44.85676622,2.27494E-07
44.88857675,2.27494E-07
44.92092133,2.27494E-07
44.95274162,2.27494E-07
44.98461962,2.27494E-07
45.01616955,2.27494E-07
45.0471096,2.27494E-07
45.07804084,2.27494E-07
45.11016083,2.27494E-07
45.14165926,2.27494E-07
45.17321992,2.27494E-07
45.20454669,2.27494E-07
45.23592663,2.27494E-07
45.2667985,2.27494E-07
45.29699707,2.27494E-07
45.32810783,2.27494E-07
45.3592906,2.27494E-07
45.38964415,2.27494E-07
45.42097664,2.27494E-07
45.45209646,2.27494E-07
45.48321772,2.27494E-07
45.51389766,2.27494E-07
45.54543948,2.27494E-07
45.57657266,2.27494E-07
45.60750103,2.27494E-07
45.63831091,2.27494E-07
45.6694057,2.27494E-07
45.70035338,2.27494E-07
45.73250079,2.27494E-07
45.76344228,0.000110012
45.79471302,0.000110012
45.82633471,0.000110012
45.85764933,0.000110012
45.88928127,0.000110012
45.92069793,0.000110012
45.95122671,0.000110012
45.98300958,0.000110012
46.01351881,0.000110012
46.04473209,0.000110012
46.0760076,0.000110012
46.10739088,0.000110012
46.13901854,0.000110012
46.17034817,0.000110012
46.20121002,0.000110012
46.23300052,0.000110012
46.2644968,0.000110012
46.29505229,0.000110012
46.3261416,0.000110012
46.35792971,0.000110012
46.38850379,0.000110012
46.42096639,0.000110012
46.45195079,0.000110012
46.48394275,0.000110012
46.51511049,0.000110012
46.5468297,0.000110012
46.57867146,0.000110012
46.61046076,0.000110012
46.6424737,0.000110012
46.67345142,0.000110012
46.70513988,0.000110012
46.73616338,0.000110012
46.76754689,0.000110012
46.79905915,0.000110012
46.83056331,0.000110012
46.86160994,0.000110012
46.89296913,0.000110012
46.92405915,0.000110012
46.95468903,0.000110012
46.98675108,0.000110012
47.01752591,0.000110012
47.04873633,0.000110012
47.08045197,0.000110012
47.11238623,0.000110012
47.14326978,0.000110012
47.17487431,0.000110012
47.20561862,0.000110012
47.23696303,0.000110012
47.26747561,0.000110012
47.29863381,0.000110012
47.32987499,0.000110012
47.36116862,0.000110012
47.3922646,0.000110012
47.42379785,0.000110012
47.45451283,0.000110012
47.48514152,0.000110012
47.51690149,0.000110012
47.54779983,0.000110012
47.57870531,0.000110012
47.608922,0.000110012
47.64003897,0.000110012
47.6713798,0.000110012
47.70257521,0.000110012
47.73393655,0.000110012
47.7649703,0.000110012
47.79596567,0.000110012
47.82720923,0.000110012
47.85854483,0.000110012
47.89060545,0.000110012
47.92104411,0.000110012
47.9513936,0.000110012
47.98258495,0.000110012
48.0140655,0.000110012
48.04519033,0.000110012
48.07664728,0.000110012
48.10822034,0.000110012
48.13945031,0.000110012
48.1714499,0.000110012
48.20220304,0.000110012
48.2335763,0.000110012
48.26408935,0.000110012
48.29601073,0.000110012
48.32792497,0.000110012
48.35888171,0.000110012
48.39104319,0.000110012
48.42189837,0.000110012
48.45427132,0.000110012
48.48543477,0.000110012
48.51631212,0.000110012
48.54758668,0.000110012
48.57846737,0.000110012
48.61026192,0.000110012
48.64278436,0.000110012
48.67305636,0.000110012
48.70403719,0.000110012
48.73510551,0.000110012
48.76664138,0.000110012
48.79780626,0.000110012
48.82936978,0.000110012
48.86037898,0.000110012
48.89196396,0.000110012
48.92346811,0.000110012
48.95485663,2.27494E-07
48.98645282,2.27494E-07
49.0180366,2.27494E-07
49.04865122,2.27494E-07
49.07982683,2.27494E-07
49.11162066,2.27494E-07
49.14229321,2.27494E-07
49.17364049,2.27494E-07
49.20526767,2.27494E-07
49.23668766,2.27494E-07
49.26767755,2.27494E-07
49.29844856,2.27494E-07
49.3293674,2.27494E-07
49.36116123,2.27494E-07
49.3921659,2.27494E-07
49.42356515,2.27494E-07
49.45545959,2.27494E-07
49.48580742,2.27494E-07
49.51674938,2.27494E-07
49.54798651,2.27494E-07
49.57920337,2.27494E-07
49.60979176,2.27494E-07
49.64092422,2.27494E-07
49.67248654,2.27494E-07
49.70351672,2.27494E-07
49.73437285,2.27494E-07
49.76545835,2.27494E-07
49.79707003,2.27494E-07
49.82838345,2.27494E-07
49.85965371,2.27494E-07
49.89102221,2.27494E-07
49.92252779,0.000495312
49.95335269,0.002508675
49.98503685,0.002674953
50.01578546,0.002684454
50.0471344,0.002253622
50.07855177,0.003477
50.10869956,0.008482145
50.14015651,0.022214217
50.17127395,0.033644626
50.2028594,0.042577098
50.23475409,0.058197423
50.26722217,0.074786736
50.29917312,0.102224839
50.33079982,0.124033432
50.36293936,0.156994751
50.39454484,0.187638523
50.42535615,0.211947007
50.4573586,0.250448973
50.48849869,0.294546541
50.51983714,0.321663094
50.55007458,0.361826957
50.58119988,0.372898111
50.61255622,0.421019061
50.64377236,0.45722204
50.67547679,0.502687653
50.70704508,0.533680014
50.73845053,0.56169271
50.76931667,0.593657536
50.80104661,0.620836356
50.83177114,0.63849842
50.864187,0.665592245
50.89579511,0.685882963
50.92821169,0.71131383
50.95916367,0.729438962
50.99036169,0.758308163
51.02131557,0.780220001
51.05207229,0.799614354
51.08316016,0.812877923
51.11468744,0.834493548
51.1459403,0.84090638
51.17760158,0.848214822
51.20868325,0.858248498
51.2396841,0.865019518
51.27082992,0.874009123
51.30182481,0.876726576
51.33329511,0.886239967
51.36520314,0.892762679
51.39694452,0.89843094
51.42787647,0.901729055
51.45923615,0.904990055
51.4898715,0.90899276
51.52070618,0.909478738
51.55172563,0.907767943
51.5831964,0.905879919
51.61442089,0.893794754
51.64541793,0.876586144
51.67772293,0.857571303
51.70880246,0.826025035
51.74025559,0.779798481
51.77070904,0.740839986
51.80190325,0.703644259
51.83342457,0.695490555
51.86497998,0.654053261
51.89634776,0.61725126
51.92778969,0.579934115
51.95875883,0.548226106
51.99062586,0.495617775
52.02127886,0.484103047
52.05265117,0.444853263
52.08375669,0.409259985
52.1154139,0.366131681
52.146137,0.338467336
52.1778326,0.29697977
52.20883012,0.286854268
52.23981071,0.251816692
52.27152276,0.223650114
52.30166841,0.191902106
52.33374357,0.183107137
52.36465025,0.148137532
52.39525437,0.124329295
52.42625618,0.09197026
52.45782256,0.069168268
52.48895264,0.054468009
52.51976299,0.035780995
52.55075645,0.017065213
52.5813272,0.007711565
52.61282682,0.005807011
52.64469743,0.004712647
52.67646074,0.004487396
52.70858097,0.004134365
52.74031901,0.003904183
52.77050185,0.003783027
52.8014729,0.004260113
52.83246541,0.004687088
52.8643477,0.005120005
52.89542603,0.005449149
52.92695904,0.005888004
52.95896769,0.006543179
52.99012113,0.006652891
53.02068353,0.007088899
53.05164909,0.007198611
53.08303499,0.007800296
53.11433744,0.011314246
53.14593458,0.01588691
53.17672873,0.023420798
53.20824265,0.02528834
53.24043179,0.038656641
53.27127457,0.053457034
53.30213022,0.082603915
53.3329742,0.112049281
53.36431479,0.152413374
53.39523363,0.16388465
53.42680454,0.213520384
53.45816827,0.250160145
53.48896766,0.301336706
53.51943994,0.340664757
53.55092001,0.379276245
53.58171916,0.403800782
53.61352491,0.451490249
53.64490461,0.481959609
53.67746997,0.511128734
53.70873094,0.551830151
53.74049067,0.578915237
53.77242374,0.594611642
53.80336142,0.615841199
53.83411646,0.640417056
53.8645339,0.657987607
53.89670539,0.683959602
53.92787004,0.690461849
53.95925617,0.717186079
53.99103689,0.740539933
54.02285552,0.771284676
54.05412245,0.793088948
54.08539891,0.817582079
54.11693382,0.833547085
54.14807796,0.840751184
54.17898512,0.849125807
54.20998311,0.859027675
54.24110603,0.86517059
54.27229023,0.870995824
54.30299163,0.874623612
54.33421397,0.87978233
54.36597133,0.88127112
54.39685345,0.879620891
54.4278729,0.878824687
54.45912814,0.879565027
54.49049306,0.881687784
54.52088928,0.887274793
54.55211234,0.898422459
54.583184,0.903975755
54.61495328,0.907644304
54.6470468,0.910853398
54.67854404,0.9129788
54.70957446,0.914182655
54.74029446,0.910454112
54.77075028,0.906203124
54.80192971,0.902177813
54.83360291,0.890604375
54.86489773,0.869530047
54.89608383,0.847768402
54.92762733,0.823234752
54.95864391,0.787824139
54.99022222,0.755908185
55.02152324,0.73357721
55.05338907,0.704071398
55.08419156,0.660911218
55.11619496,0.619968529
55.14854789,0.592979255
55.17968798,0.541445639
55.21139073,0.503138831
55.24248028,0.466267899
55.27324319,0.423606595
55.30510759,0.396738553
55.33649516,0.358860558
55.36797357,0.349427081
55.39945793,0.310188321
55.43058538,0.281483066
55.46260214,0.244681147
55.49338722,0.217090141
55.52474523,0.181258772
55.55658102,0.172247033
55.58734465,0.135526784
55.61865187,0.112826738
55.64984393,0.088024646
55.6809938,0.082588311
55.71295643,0.062993035
55.7453053,0.048735128
55.77713084,0.032604321
55.80844903,0.024509283
55.84001541,0.015449237
55.87091184,0.008725616
55.90271401,0.007692579
55.9337821,0.007460762
55.96460915,0.007347149
55.99617624,0.006954632
56.02778864,0.006839413
56.05970907,0.00672166
56.09107375,0.006776021
56.12226534,0.006773795
56.15417576,0.00649855
56.18577909,0.0069288
56.21670222,0.007089416
56.24841809,0.00778703
56.27948809,0.008116218
56.31046486,0.00833335
56.341223,0.008493874
56.37204218,0.008766921
56.40345621,0.008822737
56.43425679,0.009099908
56.46563125,0.010195643
56.49686098,0.014646625
56.52824712,0.023770236
56.55901361,0.032806483
56.59015131,0.049488487
56.62086749,0.054530417
56.65182996,0.076197498
56.68296599,0.094337269
56.71438622,0.123940216
56.74581265,0.150331512
56.77690005,0.179929669
56.80926561,0.202079989
56.8403523,0.251330994
56.87192011,0.293310482
56.90282369,0.339387395
56.93327522,0.372075621
56.96464968,0.393141332
56.99611878,0.426309527
57.02720928,0.47496281
57.05852151,0.50918977
57.0900023,0.542200056
57.12158704,0.560189583
57.15306282,0.605743194
57.18479681,0.639773027
57.21621895,0.664977137
57.24789953,0.700344385
57.27982044,0.721210427
57.31043887,0.745221325
57.3406446,0.750910691
57.37199473,0.767548642
57.40280557,0.778976443
57.43476772,0.791273453
57.46721125,0.801486598
57.49845767,0.811060554
57.53043389,0.82546106
57.56160522,0.837226447
57.59319448,0.843875124
57.62432504,0.849197289
57.65566993,0.848048434
57.68669868,0.848151799
57.71789742,0.850511318
57.74953127,0.854464617
57.78075743,0.857033823
57.81190801,0.86017189
57.84340882,0.862901024
57.87499475,0.864647535
57.90618372,0.866530031
57.93755913,0.867140042
57.9685638,0.869621059
57.99993539,0.872458594
58.03110957,0.877596904
58.06253719,0.879381384
58.09408832,0.883517611
58.12520599,0.884056624
58.1560657,0.883153686
58.18826485,0.879518895
58.21887469,0.877371956
58.24976897,0.874079688
58.28034139,0.870790011
58.31180143,0.866409983
58.34343457,0.856205219
58.37521529,0.833415372
58.40701914,0.826773613
58.43740654,0.796308794
58.46819687,0.768944579
58.49986863,0.727633375
58.53132582,0.699498872
58.56259632,0.652705289
58.59375358,0.611732391
58.62494755,0.583674197
58.65565586,0.544591222
58.68690777,0.488063527
58.71854234,0.445528757
58.74959111,0.404344608
58.78159046,0.392798931
58.81353927,0.34405374
58.84496307,0.3096024
58.87544012,0.270202969
58.90688682,0.26132169
58.93752337,0.223697814
58.96846485,0.198280475
58.99996901,0.163441207
59.03003097,0.139004999
59.06149673,0.125015537
59.0930109,0.107188959
59.12289596,0.089816003
59.15395617,0.077507369
59.18545651,0.067755179
59.21592593,0.061395843
59.24709105,0.045414594
59.27761555,0.028380324
59.30854774,0.021183043
59.34065509,0.014242597
59.37259579,0.012915051
59.40420914,0.011743956
59.43574691,0.011350451
59.46692562,0.011890895
59.49922252,0.012103178
59.52973437,0.011824493
59.56093311,0.011545555
59.59145856,0.011434089
59.62242079,0.011653786
59.65403485,0.011976932
59.68510175,0.012412661
59.7161622,0.012519506
59.74732161,0.011911661
59.77814627,0.01174288
59.80913281,0.01174288
59.84017849,0.011959188
59.87090087,0.012175727
59.90171885,0.013821656
59.93296576,0.01601685
59.96414852,0.021270397
59.99491978,0.03104698
60.02608657,0.045344727
60.05770993,0.071809688
60.08880973,0.079491292
60.12103009,0.113492534
60.15257359,0.1411646
60.18388653,0.180502673
60.21596217,0.213361718
60.24693465,0.259811481
60.27802062,0.296811367
60.30939388,0.32265482
60.34065223,0.359668826
60.37169695,0.410382842
60.40327835,0.44893528
60.43427277,0.4846648
60.46639943,0.509398297
60.49699759,0.559004308
60.52785683,0.589543558
60.55849648,0.617784575
60.5897541,0.633975671
60.62068367,0.662064492
60.65112972,0.681020084
60.68206811,0.699864992
60.71356654,0.723840235
60.74435043,0.73918638
60.77537012,0.759148266
60.80702829,0.780266702
60.83881783,0.795560754
60.87062025,0.808115965
60.9017024,0.82188614
60.9335506,0.83106293
60.96456957,0.83628512
60.99540424,0.837458086
61.02633858,0.844474134
61.05802417,0.84790415
61.08901978,0.850909573
61.1194756,0.852236616
61.15006948,0.853195008
61.18093538,0.855837068
61.21220326,0.859826767
61.24398971,0.864825506
61.27515721,0.868489694
61.30610776,0.874359255
61.33813548,0.875208269
61.36943245,0.8794257
61.3994503,0.883030239
61.41565824,0.884409415
61.44680452,0.885157627
61.47871351,0.885175218
61.50909328,0.885055783
61.53920269,0.882074886
61.5702343,0.877579128
61.60125899,0.864872493
61.63280368,0.857505631
61.66431451,0.845036015
61.69518781,0.829671557
61.72636485,0.795472344
61.75819278,0.763157697
61.7892096,0.739756118
61.82034993,0.700256462
61.85132456,0.639077159
61.88318491,0.594301316
61.91332459,0.539915702
61.94333386,0.524886869
61.97400975,0.464286939
62.00560737,0.42629383
62.0363071,0.373059811
62.06760955,0.330576223
62.09828806,0.286677851
62.12955141,0.276869283
62.16058135,0.236609467
62.19176435,0.209878707
62.22407866,0.183581382
62.25419044,0.164637935
62.2853241,0.143552355
62.31620717,0.127359543
62.34797215,0.096229473
62.37945437,0.071696935
62.41060567,0.051343426
62.4431622,0.031363863
62.47451425,0.025041735
62.50476313,0.016059464
62.53565526,0.012709801
62.56707644,0.010609711
62.59800482,0.009084252
62.62929273,0.008425459
62.66042662,0.008087961
62.69104004,0.009100091
62.72178078,0.010337082
62.753685,0.011808975
62.7849648,0.01213911
62.81660271,0.012297945
62.84828019,0.012191081
62.87957501,0.012301093
62.91049027,0.012248803
62.94242954,0.012187748
62.97327399,0.012352666
63.00459433,0.013174102
63.03517079,0.013613503
63.06647086,0.014768405
63.09859705,0.018509897
63.13000965,0.023102761
63.16043043,0.029519759
63.19178843,0.031877932
63.22316337,0.048372417
63.25428987,0.066526678
63.28580523,0.100524256
63.31793213,0.134031594
63.34983182,0.159004585
63.38166475,0.199031423
63.4125042,0.257594302
63.44397497,0.302232814
63.47551632,0.348541068
63.50733209,0.409001078
63.53909731,0.450642961
63.56974101,0.501165551
63.60091805,0.51204474
63.63286662,0.552262448
63.66424274,0.5807698
63.69512773,0.615504099
63.72583842,0.643265063
63.75668144,0.660755281
63.78721786,0.690826879
63.81854272,0.734715928
63.84983015,0.763502128
63.88113689,0.788902473
63.91242266,0.7940471
63.943923,0.812992386
63.97514009,0.821913995
64.0063765,0.829248411
64.03744316,0.830415943
64.06850123,0.836832672
64.10036397,0.8412346
64.13168907,0.842641907
64.16339135,0.845734431
64.19449186,0.848234148
64.22602201,0.852345685
64.25745273,0.855209846
64.2886138,0.857102619
64.31972075,0.857088812
64.35074377,0.856975774
64.38226771,0.858164206
64.41411233,0.859358727
64.44513273,0.859840074
64.47587633,0.86177244
64.50821447,0.863341892
64.54033208,0.864009702
64.57117438,0.863239423
64.60142303,0.861610472
64.632936,0.858557754
64.66492176,0.85049116
64.69683933,0.840384476
64.72942114,0.830540077
64.76097035,0.820648919
64.79274821,0.778286593
64.82349586,0.74935445
64.85495019,0.743013664
64.88628721,0.706479943
64.91808462,0.670144343
64.94985485,0.625070997
64.98121548,0.593372514
65.01413202,0.568340641
65.04545307,0.524000446
65.0773747,0.465902873
65.10850692,0.42124493
65.13947773,0.360809517
65.17112899,0.321660011
65.20241976,0.284476044
65.23398399,0.23698802
65.26547837,0.215537139
65.29630923,0.183661729
65.32673216,0.149428537
65.35893106,0.102969344
65.39037657,0.085940202
65.42140102,0.064655298
65.45247936,0.040066385
65.48358083,0.029187603
65.51506734,0.022607291
65.54682684,0.018860643
65.5783453,0.015893757
65.60921741,0.014394746
65.64164209,0.013665618
65.67205167,0.012512027
65.70272803,0.012990093
65.73328066,0.013150701
65.7649436,0.012925636
65.79660416,0.012644124
65.8277421,0.012365771
65.85896063,0.011811776
65.89008451,0.010931155
65.92059565,0.009794236
65.95171952,0.009631242
65.98311305,0.010062944
66.01383591,0.010116576
66.04575229,0.009947225
66.07772374,0.009997352
66.1082139,0.010050652
66.13973856,0.010599149
66.17150927,0.011037946
66.20234632,0.012348064
66.23271108,0.016303536
66.26418138,0.01978619
66.29600096,0.026152357
66.32763243,0.040890989
66.35825086,0.056781124
66.39004517,0.08277377
66.42060161,0.090957112
66.45176697,0.129098796
66.48333764,0.161553345
66.51458693,0.204988312
66.545856,0.239714572
66.57710361,0.289915423
66.60834861,0.331995784
66.63969183,0.359506656
66.67077756,0.401316345
66.70171833,0.452900408
66.73222327,0.491484516
66.76348162,0.531824397
66.79475951,0.558152635
66.82660532,0.610392811
66.85839915,0.644734929
66.88989663,0.676667801
66.92076516,0.699066746
66.95112777,0.733155881
66.9821763,0.750844347
67.01374817,0.770253116
67.04494429,0.785347349
67.076267,0.790216035
67.1076436,0.798052232
67.13904262,0.804971772
67.17054915,0.815085557
67.20142269,0.823272465
67.23173475,0.830654351
67.26315618,0.836921426
67.29450178,0.840243374
67.32596421,0.844418862
67.35734153,0.847898335
67.38847589,0.851671798
67.42012143,0.853414109
67.45101786,0.855106469
67.48192048,0.855819276
67.51355314,0.856758249
67.54564404,0.857310527
67.57624865,0.85852988
67.60697627,0.859132073
67.63827348,0.859815624
67.66945076,0.860919696
67.70051885,0.860972062
67.73274875,0.859760969
67.76299167,0.855716967
67.79479742,0.854425151
67.82680202,0.843976587
67.85829592,0.832172135
67.89015889,0.816351874
67.92024422,0.803080491
67.95134997,0.781548535
67.98253298,0.767308086
68.01300883,0.755324062
68.04343796,0.732921524
68.07544494,0.707573771
68.10612798,0.666630479
68.13667989,0.628541835
68.16765499,0.60468008
68.19986963,0.552022049
68.23078871,0.507545771
68.2628386,0.462210262
68.29410601,0.410965946
68.32510757,0.383373125
68.356493,0.345021587
68.38735294,0.30643189
68.41922617,0.264368822
68.4509201,0.229806211
68.48191023,0.203384293
68.51343989,0.158874187
68.54481006,0.111660815
68.57627964,0.079013
68.60718536,0.043705481
68.63846636,0.029535495
68.67008805,0.02076501
68.70161033,0.016964385
68.7324357,0.015751738
68.76352096,0.015460551
68.79497027,0.014634381
68.82620406,0.014299402
68.85714817,0.014186923
68.88894939,0.014183871
68.92055392,0.014287786
68.95147252,0.014012352
68.98277092,0.013730592
69.01439548,0.0132296
69.04541707,0.012953687
69.07683206,0.012618712
69.10748243,0.012286521
69.13813925,0.01195164
69.16960955,0.011838032
69.2013464,0.011561396
69.23249531,0.011336764
69.26362848,0.011112856
69.29530334,0.01099943
69.32594514,0.011271031
69.35737085,0.012148395
69.38959789,0.013797411
69.42067385,0.015280762
69.4525187,0.022462783
69.4829843,0.029535154
69.5142715,0.040727345
69.54566455,0.061935986
69.57740498,0.085093251
69.60883427,0.103333853
69.63966298,0.133212744
69.6713028,0.178720907
69.70188689,0.216706363
69.73292947,0.273841271
69.7644186,0.288067082
69.79471231,0.344643535
69.82641578,0.385804722
69.85785818,0.438883233
69.88945389,0.451065867
69.92084479,0.501140574
69.95231247,0.53874883
69.98412228,0.575432537
70.01552463,0.59930428
70.04705787,0.630218571
70.07811761,0.650000747
70.10969925,0.669615719
70.14061451,0.68363184
70.17229056,0.709845839
70.20382524,0.72667534
70.23502755,0.743092529
70.2670486,0.754326374
70.29858828,0.775013744
70.33020568,0.787747676
70.36155057,0.801634273
70.39244938,0.814058079
70.42397308,0.818509078
70.45565462,0.826138735
70.48703766,0.827594194
70.51832485,0.832135002
70.54935098,0.835741314
70.58022809,0.837919094
70.61169791,0.839506567
70.64375138,0.839900667
70.67512488,0.839492064
70.70615983,0.840414153
70.73796296,0.842012685
70.77013826,0.841912058
70.80047941,0.840716117
70.83270764,0.840218079
70.8645575,0.839578922
70.89549208,0.83853101
70.92639327,0.835783767
70.95752692,0.833346157
70.98904347,0.830803308
71.02072716,0.825175628
71.05244279,0.816907716
71.08436465,0.809330784
71.11512423,0.796232748
71.14609981,0.786506029
71.17705441,0.777834483
71.20859361,0.763638876
71.23967957,0.748946127
71.27067327,0.737796509
71.30156517,0.720096837
71.33254766,0.693400428
71.36303067,0.672565235
71.39414382,0.636346224
71.42601967,0.625599067
71.45762062,0.582298371
71.48995709,0.55007442
71.52085471,0.500727822
71.55162287,0.488455185
71.58367705,0.450075369
71.61408758,0.425110442
71.64547729,0.381803324
71.67658687,0.353623016
71.70787191,0.338069402
71.73901057,0.313933654
71.76944399,0.280389128
71.80049944,0.258019064
71.83205986,0.224160747
71.86314631,0.195530433
71.89486289,0.162026791
71.9261744,0.154804657
71.95737934,0.122352884
71.9887445,0.099919692
72.01968193,0.074761626
72.05050039,0.056113339
72.08235741,0.043131237
72.11289358,0.028809535
72.14519262,0.019798413
72.17626739,0.01579783
72.20795107,0.012535125
72.23931551,0.011608314
72.2706244,0.010237457
72.30139184,0.01011396
72.33265638,0.010162174
72.36381197,0.011441911
72.39505887,0.012095935
72.42720819,0.01204225
72.45828247,0.01181565
72.48984981,0.011313444
72.520509,0.01092392
72.55052996,0.010697321
72.58242941,0.010470722
72.61359549,0.010414418
72.64553404,0.010466974
72.67689252,0.010407085
72.7078402,0.010569279
72.73802042,0.010728637
72.76943469,0.010996889
72.8004427,0.011983586
